id,ORG,PERSON,GPE,DATE,PERCENT,ORDINAL,LOC,CARDINAL,MONEY,PRODUCT,TIME,WORK_OF_ART,NORP,LAW,LANGUAGE,FAC,EVENT,QUANTITY
pknt5z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pknr93,1,0,0,1,3,0,0,4,0,0,1,0,0,0,0,0,0,0
pknr4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pknpai,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pknop0,7,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
pkno7h,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pknmuy,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
pknlt0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pknl33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pknktf,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pkngn5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pkniq6,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
pknips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkniem,8,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
pkni60,3,0,4,2,0,0,0,2,0,0,1,0,6,0,0,0,0,0
pknhkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkngwj,8,8,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
pkngf9,17,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
pkng6k,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
pknfy0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pknfw0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pknecw,6,2,1,3,2,3,0,2,3,1,1,0,1,0,0,0,0,0
pkne52,26,7,1,9,1,0,0,0,2,0,0,0,1,0,0,0,0,0
pkndp0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
pkncaq,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkna84,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pkn8rp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkn7wz,2,2,0,2,0,1,0,6,0,1,0,0,0,0,0,0,0,0
pkn4xv,3,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0
pkn3qg,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pkn0py,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmyrg,36,19,0,7,4,0,0,1,0,1,1,0,0,1,0,0,0,0
pkmxa4,37,12,1,14,3,1,0,7,7,0,1,0,0,0,0,1,2,0
pkmw83,4,0,0,9,2,1,0,4,10,0,1,0,0,0,0,0,0,0
pkmw3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmuh0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmsk0,4,5,0,5,6,1,0,4,2,1,0,0,0,0,0,0,0,0
pkms6y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmryh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmruy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmrj3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmoxn,16,1,0,6,0,6,2,8,2,0,0,0,1,0,0,0,0,0
pkmmv5,16,8,0,12,1,1,1,0,0,0,0,0,0,1,0,0,0,0
pkml1a,5,1,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0
pkmjo9,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkmifl,11,5,0,7,0,0,0,2,6,0,0,0,0,0,0,0,0,0
pkmhcp,4,0,1,5,10,0,0,2,0,0,0,0,1,0,0,0,0,0
pkmg4z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvwiv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvwdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvu7t,2,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0
pkvtou,21,4,6,7,4,2,0,2,8,0,3,0,0,0,0,0,0,0
pkvsuf,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1
pkvsnn,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pkvsm5,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
pkvrfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvr9q,34,11,1,4,0,2,0,12,2,0,1,0,1,0,0,0,0,0
pkvr6i,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pkvqvg,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pkvq16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvomk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvns9,8,3,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
pkvj43,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0
pkviii,4,3,1,4,1,0,0,4,3,0,1,0,2,0,0,0,0,0
pkvhni,7,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
pkvhco,7,13,2,4,1,2,2,3,2,0,1,1,1,0,0,0,0,0
pkvh7c,37,4,2,14,0,0,0,3,3,4,7,0,0,0,0,0,1,0
pkvh2c,0,0,0,17,0,0,0,2,0,0,1,0,0,0,0,0,0,0
pkvg9j,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
pkvedu,2,3,5,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0
pkv9fi,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkv90e,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
pkv8gp,8,2,4,8,2,2,0,1,16,0,3,0,1,0,0,0,0,0
pkv51c,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkv40h,6,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
pkv3rg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkv3hx,20,18,1,16,2,6,0,9,4,0,1,0,0,0,0,0,0,0
pkv2cd,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pkv09y,27,9,2,13,3,0,0,8,4,0,0,0,0,0,0,0,0,0
pkuxmc,1,3,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
pkux2p,4,2,3,3,0,3,2,2,3,0,0,0,2,0,0,1,0,0
pkux10,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkuvyq,4,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
pkuvfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkuuok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkus9f,30,3,1,10,0,4,0,2,2,0,1,0,0,0,0,0,0,0
pkur8p,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
pkur51,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
pkuqyj,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pkuqjn,5,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
pkuphv,16,10,6,8,1,2,1,7,2,1,0,1,4,0,0,0,0,0
pkupal,2,2,3,15,2,4,2,0,11,0,0,2,0,0,0,0,0,0
pkup25,1,1,4,2,0,2,0,0,3,2,0,0,0,0,0,0,0,0
pkuoyy,5,7,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
pkuoq4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl2dry,11,3,5,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0
pl2dbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl2bi8,43,8,1,16,11,4,0,17,5,1,0,1,3,0,0,0,0,0
pl2bds,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pl2a8w,4,3,9,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0
pl2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl2796,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl26ju,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl23k2,8,5,5,6,0,3,0,1,2,0,0,1,1,0,0,0,0,0
pl22do,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl20tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl20h9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl20ec,14,2,4,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0
pl1wt7,5,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0
pl1w6g,38,3,1,12,8,1,0,4,8,0,0,1,1,0,0,0,0,0
pl1u8i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1tal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1t6g,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1swe,9,3,0,16,0,0,0,1,5,0,0,0,0,0,0,0,0,0
pl1sb3,2,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
pl1oo4,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl1oje,16,2,7,5,2,2,0,6,8,0,0,1,0,0,0,0,0,0
pl1nba,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1nay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1mon,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pl1m69,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
pl0yed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1hb8,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1flg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1fc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1efm,9,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
pl1cjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1c24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl1btq,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl1bhz,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
pl1axo,10,7,7,5,1,0,0,3,2,1,0,0,3,0,0,0,0,0
pl19qt,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl19g8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl17zu,4,0,1,3,0,7,0,8,0,0,2,0,0,0,0,0,0,0
pl17vr,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
pl15p3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl152p,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl13nc,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
pl0zjg,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl0tqv,9,10,5,7,6,2,2,2,5,0,0,0,3,0,0,0,0,0
pl0tds,9,0,1,11,0,0,1,1,8,0,0,0,0,0,0,0,0,0
pl96y6,17,1,0,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0
pl966i,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
pl9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl95qd,37,8,7,10,0,5,3,12,0,0,0,0,2,1,0,1,0,0
pl95k1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl91ok,37,0,4,5,10,1,0,2,5,1,0,0,0,0,0,0,1,0
pl90pq,0,9,1,9,0,2,0,4,4,1,0,0,0,0,0,0,0,0
pl8zyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8x8l,18,5,0,3,2,0,0,5,0,1,1,2,0,0,0,0,0,1
pl8wdu,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8w8l,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8vn5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8umh,10,0,0,4,0,1,0,6,4,1,1,0,0,0,0,0,0,0
pl8twd,21,2,1,16,2,1,0,3,8,1,1,0,0,0,0,0,0,0
pl8th3,8,1,3,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0
pl8tdz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8rai,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl8no5,23,8,4,3,0,4,0,4,0,0,0,0,1,0,0,1,0,0
pl8mqz,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8mq0,41,3,13,16,4,2,0,1,13,2,2,0,2,0,0,0,0,0
pl8mhr,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pl8lqp,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
pl8jlz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8iwv,9,24,1,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0
pl8iqt,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8het,89,12,9,7,1,2,0,8,9,0,4,1,1,0,0,0,0,0
pl8g8n,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8g8g,15,2,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
pl8fq1,9,9,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0
pl8f9h,8,10,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0
pl8bqy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8bmh,10,7,7,5,1,0,0,3,2,1,0,0,3,0,0,0,0,0
pl8b2y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl8a8w,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl89sl,13,0,1,18,12,0,0,9,5,1,6,0,0,0,0,0,0,1
pl88t4,2,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0
pl88bs,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
pl880h,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl87w5,16,6,8,16,15,0,0,3,14,0,11,0,0,0,0,0,0,0
pl86yi,13,1,2,3,0,2,0,0,4,0,0,0,2,0,0,1,0,0
pl8686,14,7,11,4,0,1,0,2,0,0,1,0,2,0,0,0,0,0
pl83b8,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
pl82xo,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pl82pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl81p8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl7z35,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plb71r,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plb6nc,14,5,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
plb66b,13,1,9,1,0,0,0,2,0,1,0,0,1,0,0,0,0,2
plb5zo,42,18,2,9,1,0,0,1,2,0,0,1,0,0,0,0,0,0
plb5tt,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plb4cz,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
plb116,18,8,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
plb0rr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plb0qb,13,1,7,5,2,0,0,0,2,1,2,0,0,0,0,0,0,0
plb0a5,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
plazwg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plazvo,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plax5g,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
plaxwd,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
plawkd,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
plaw4o,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
plaw2n,14,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0
plavno,26,4,2,11,0,0,0,9,10,0,1,0,0,0,0,0,0,0
plavjq,42,21,13,21,0,2,2,8,2,1,1,1,5,0,0,3,0,1
plaidd,15,3,10,14,3,3,0,2,5,0,1,2,0,0,0,0,0,0
plamqh,58,12,9,8,0,3,0,8,1,3,2,0,0,0,0,1,0,0
plat0w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plaqtj,19,14,1,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0
plaqrb,42,18,2,9,1,0,0,1,2,0,0,1,0,0,0,0,0,0
plaplm,25,5,3,8,3,1,0,1,2,0,1,0,3,0,0,0,0,0
planas,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0
plalvf,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plakiu,17,23,2,7,0,0,1,3,2,0,0,2,0,0,0,0,1,0
plajti,4,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
plait6,31,11,0,24,13,4,0,26,4,3,7,2,0,0,0,2,0,0
plaids,0,2,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0
plah1x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pladkc,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pla9go,7,14,7,4,1,1,1,4,0,1,1,0,0,0,3,0,0,0
pla8xo,15,3,19,7,0,2,2,2,0,0,2,0,1,0,0,0,0,0
pla7dy,15,0,3,8,2,1,0,2,3,1,2,0,0,0,0,0,0,0
pla702,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
pla4fi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pla4ai,12,1,0,11,0,0,0,6,8,0,1,1,0,0,0,0,0,0
pla42q,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pla3ni,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pla0sx,7,0,1,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0
pla063,16,10,3,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0
pl9z0z,21,11,3,6,1,10,1,21,0,0,1,6,0,0,0,1,1,0
plj5f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plj4v2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plj3bp,12,1,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0
plj1pn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plj0fj,2,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
plj07r,1,0,0,0,4,1,0,3,0,0,1,0,0,0,0,0,0,1
pliwm9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plivvw,5,10,9,4,3,0,0,2,3,0,0,0,4,0,0,0,0,0
plis2u,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
plir04,8,0,0,6,4,0,0,1,5,0,1,0,0,0,0,0,0,0
pliqk2,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
plinxk,5,4,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
plinnf,8,0,0,0,2,2,0,3,30,2,4,0,0,0,0,0,0,0
plimup,12,1,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0
plikyx,10,1,11,17,2,1,3,7,0,0,0,0,8,0,0,0,0,2
plikey,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plijtz,22,2,1,1,0,3,0,1,0,1,0,0,4,0,0,0,0,0
plij8t,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
pliiyt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliia3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plihxy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plih8z,10,7,9,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0
plieg3,35,20,2,22,0,0,0,3,3,0,0,0,0,0,0,0,0,0
plie5s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plidf6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plicx5,9,0,0,4,0,1,1,0,5,3,0,3,0,0,0,0,0,0
plicga,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliaum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pli8oa,5,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1
pli397,8,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
pli6fb,15,3,3,4,3,1,0,2,0,0,0,0,2,0,0,1,0,0
pli62d,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
pli5s5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pli3j0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhymc,19,14,3,9,1,1,0,2,5,0,1,0,1,0,0,0,0,0
plhxe3,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
plhx63,12,0,13,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0
plhuxb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhtdr,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
plhrsd,9,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
plhrs1,4,1,2,3,5,0,0,0,4,0,2,0,0,0,0,0,0,0
plhqv7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhox4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhorc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhm3q,18,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0
plhkw7,4,0,4,8,9,1,0,1,2,0,0,0,1,0,0,0,0,0
plhka8,10,1,0,9,1,0,0,1,7,1,0,0,0,0,0,0,0,0
plhk5u,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plhimh,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
plpm7d,40,11,4,1,1,3,1,5,0,3,0,0,0,2,0,0,0,0
plpkq9,58,3,8,6,0,1,11,4,2,5,0,0,3,0,0,0,0,0
plpjsn,3,0,0,5,3,3,0,15,5,0,3,0,1,0,0,0,0,0
plpj1d,25,1,1,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0
plphib,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
plph1k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plpgj4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plpgij,34,1,1,4,8,3,0,14,0,1,0,0,0,0,0,0,0,0
plpgax,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plpfs6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
plpfjt,33,5,1,5,1,0,0,0,5,1,0,0,0,0,0,0,0,0
plpf87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
plpf5m,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
plpeba,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plpdgv,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
plpd6r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plpbmg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plp9gi,7,6,6,5,1,2,0,1,1,0,0,0,4,0,0,1,0,0
plp924,3,0,0,4,0,1,0,2,1,1,0,0,0,0,0,1,0,0
plp8gh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plp51x,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
plp3wb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plp2ue,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
plp18b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
plp16o,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
plp0ot,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ploz8m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plov19,18,5,8,14,1,1,0,9,6,0,10,0,1,0,0,0,0,0
ploufd,11,2,7,9,15,1,0,4,3,0,0,0,11,0,0,0,0,0
ploqj3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ploox7,10,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0
ploom0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plonyg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plonmm,2,8,4,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0
plon6v,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
plol7n,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
plok77,22,1,1,3,0,1,0,2,0,0,0,0,3,0,0,0,0,0
ploggg,25,9,3,6,2,1,1,4,1,0,0,0,0,0,0,0,0,0
ploel6,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ploeca,12,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0
plod10,13,8,1,3,4,0,1,2,3,2,0,0,0,0,0,0,0,0
plocu0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plocd4,3,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0
ploc2x,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ploahf,14,2,0,23,0,0,0,3,6,0,1,0,0,0,0,0,0,0
plw4bw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw28o,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw1wk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw1l1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw155,10,2,11,2,0,0,1,4,0,0,0,0,5,0,1,0,1,0
plvvft,11,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
plvurm,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
