id,ORG,GPE,DATE,NORP,PERSON,MONEY,CARDINAL,LOC,ORDINAL,TIME,QUANTITY,FAC,WORK_OF_ART,LAW,PRODUCT,PERCENT,EVENT,LANGUAGE
pg6n3s,9,0,2,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0
pg6igr,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
pg6i0d,2,1,8,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
pg6hhb,22,2,9,1,8,0,1,0,0,1,0,0,0,0,0,0,0,0
pg64bz,18,15,19,1,46,0,17,2,4,1,4,0,0,0,0,0,0,0
pg60qr,12,27,9,4,16,0,0,0,2,0,0,0,0,0,0,0,0,0
pg5wfd,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
pge59b,1,0,5,0,3,0,6,0,0,0,0,0,0,0,1,1,0,0
pgenlz,8,6,3,2,13,0,5,1,0,0,0,0,0,0,2,7,1,0
pgfx2t,3,4,4,0,7,0,2,2,1,1,0,0,0,0,1,0,0,0
pgfvxs,10,9,7,2,4,2,5,0,0,2,0,1,0,0,1,0,0,0
pgft6u,14,5,11,6,7,0,3,0,2,0,0,0,0,0,0,0,1,0
pgfqx1,16,11,17,1,15,0,2,0,0,0,1,0,1,0,6,0,0,0
pgfmn3,7,11,16,9,3,0,9,0,0,0,0,0,0,0,0,7,0,0
pgfmk8,4,20,5,0,0,0,8,0,0,4,7,1,0,0,0,1,0,0
pgfaod,4,2,8,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0
pgev6d,7,2,7,2,0,2,2,0,1,0,0,0,0,0,0,1,0,0
pgepzt,4,11,9,3,8,0,11,4,0,1,1,0,1,0,1,0,0,0
pgeacn,1,9,8,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0
pge8dp,17,6,1,0,11,0,0,0,0,0,0,0,1,0,3,0,0,0
pge6tw,14,10,4,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0
pge3zi,3,56,27,0,13,0,26,8,4,14,1,3,0,0,0,0,1,0
pgd7t4,3,12,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
pgchhx,18,30,27,12,39,0,12,2,1,0,0,1,1,0,2,0,0,0
pgb9eq,23,3,10,0,11,0,4,0,2,0,0,0,0,0,0,1,0,0
pgb8no,4,6,3,0,3,0,5,2,3,0,0,2,0,0,0,14,0,0
pgauny,31,33,11,39,19,0,17,6,0,0,1,0,0,0,0,0,0,0
pgal6g,20,45,13,0,17,1,16,9,1,15,11,1,0,0,0,0,0,0
pgahah,6,7,5,2,17,1,4,0,0,0,0,0,0,1,0,0,0,0
pg9rqa,2,6,5,3,4,2,2,0,0,0,0,0,0,0,1,0,0,0
pg9qy3,9,14,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
pg9qq7,21,18,23,3,15,0,20,0,0,0,0,1,0,2,0,6,2,0
pg95jv,7,25,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pg8wum,30,7,17,1,15,6,2,0,2,1,0,0,0,0,1,2,0,0
pg8rdk,54,12,27,0,13,0,8,9,0,2,2,3,0,0,0,2,1,0
pg8nxa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pg8lop,4,9,3,0,4,0,2,1,1,0,1,2,0,0,0,0,1,0
pg8gc4,17,13,10,3,9,0,14,1,1,0,0,0,0,0,0,3,0,0
pgmgbq,8,9,8,0,19,0,1,1,1,1,0,0,0,0,2,0,0,0
pgma9f,4,4,4,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0
pgm3l5,2,3,5,0,4,6,2,4,1,0,0,0,5,0,0,1,2,0
pgm1p9,23,13,23,2,36,0,2,0,3,0,0,0,1,0,0,0,0,0
pgm0at,10,6,10,3,8,4,0,0,1,0,0,0,4,0,0,3,0,0
pglw7c,17,57,28,10,10,0,12,1,1,1,4,1,0,3,0,1,1,0
pgll1r,29,5,11,1,5,0,5,1,2,5,0,0,2,0,1,1,0,0
pglkcl,5,4,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
pgldx7,8,13,22,4,11,3,9,0,3,0,2,0,0,0,0,8,0,0
pgkoxh,20,2,13,0,1,0,2,0,1,0,0,0,17,0,0,1,0,0
pgk98y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgjxsa,29,73,33,1,23,0,41,7,4,20,8,3,0,0,1,1,6,0
pgjs9v,36,12,7,1,30,4,7,7,1,2,0,1,0,0,2,1,0,0
pgjeoc,2,8,4,0,3,5,4,1,1,0,13,0,0,0,2,2,0,0
pgjdqu,3,19,3,10,18,0,5,0,0,0,0,0,2,0,0,0,0,0
pgj7we,8,7,3,0,2,0,6,0,0,3,0,3,0,0,1,0,0,0
pgj172,7,3,20,0,1,0,11,0,2,0,0,0,0,0,0,2,0,0
pgigb2,8,14,6,0,7,0,2,1,0,0,3,2,0,0,0,0,0,0
pgie2q,43,63,55,3,42,1,55,10,6,32,5,8,0,0,1,0,3,0
pgicrc,9,8,13,1,0,1,3,3,0,0,0,0,0,0,3,0,0,0
pghft3,12,4,7,4,0,2,2,1,1,0,0,0,0,0,0,0,0,0
pghrf0,20,0,29,3,3,14,1,0,0,0,0,0,0,0,0,7,0,0
pghedc,16,16,11,2,25,0,9,0,1,0,4,1,1,2,0,0,3,0
pgham8,18,11,31,5,16,5,15,0,0,0,0,0,0,0,1,2,1,0
pgsyv0,12,2,10,0,5,0,5,0,1,0,0,0,0,1,0,0,0,0
pgsax5,8,5,10,1,14,1,3,0,0,2,0,0,1,0,3,0,0,0
pgs22z,12,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0
pgrxje,6,2,11,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0
pgrr4y,6,11,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
pgrnqo,7,5,10,0,17,0,3,0,2,0,0,0,0,0,0,0,0,0
pgrm78,5,5,8,0,9,0,7,0,0,2,1,4,0,0,0,0,0,0
pgrkjq,3,9,14,0,8,1,15,4,1,4,0,2,0,0,0,0,0,0
pgr772,2,2,1,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0
pgqzbw,14,15,23,0,33,0,15,1,3,1,3,1,0,0,0,0,1,0
pgqy5j,15,6,14,0,8,1,17,0,3,0,0,4,0,1,3,0,0,0
pgqw1f,6,5,9,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0
pgqv9l,22,1,9,0,25,4,1,0,0,0,0,0,0,0,3,4,0,0
pgqdvq,9,8,12,0,43,0,3,0,8,0,0,1,1,0,0,0,0,0
pgq8bw,17,76,25,3,28,2,29,7,2,23,6,6,0,0,0,0,2,0
pgpjef,8,14,9,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0
pgpctx,9,8,2,3,1,0,5,0,1,1,0,1,0,0,1,0,0,0
pgp7qt,3,10,5,0,2,0,2,1,0,3,1,2,0,0,0,0,0,0
pgp0nw,3,10,8,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0
pgor0d,2,8,7,0,5,0,1,0,0,4,1,2,0,0,0,0,0,0
pgolj0,7,5,8,0,5,1,5,1,1,0,0,0,0,0,0,0,0,0
pgokbe,4,8,11,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0
pgohun,1,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
pgofag,8,2,6,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0
pgo803,58,8,12,1,10,0,6,0,0,0,0,0,0,0,0,1,0,0
pgnxa9,9,9,22,2,5,0,10,0,1,0,0,0,0,0,2,1,0,0
pgnmf9,16,8,5,3,7,1,3,4,0,0,0,0,1,0,1,0,0,0
pgn2pn,13,24,19,1,17,0,13,0,0,0,0,0,1,0,4,2,0,0
pgmmja,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pguzmp,15,6,6,1,6,1,7,0,0,0,0,0,0,0,1,0,0,0
pguysb,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
pgrigm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgux9y,9,5,6,0,1,0,7,1,0,0,0,2,0,0,0,0,0,0
pguuy0,22,5,12,0,5,0,13,0,2,3,0,0,0,0,0,0,2,0
pguuo4,3,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
pgtfjs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ph34ra,1,8,6,1,7,0,2,2,0,1,0,0,0,0,0,0,0,0
pgvfif,13,3,8,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0
ph2yry,19,7,9,0,2,0,4,0,0,2,0,0,1,0,0,0,0,0
ph2052,8,18,20,0,15,0,7,0,3,1,1,0,0,0,0,0,0,0
ph1ucv,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0
ph111s,23,14,21,3,35,0,8,0,1,0,0,1,0,0,1,0,0,0
ph0xcy,13,16,28,0,18,2,6,1,0,0,1,1,0,0,0,2,9,0
ph0gim,18,13,22,0,11,0,7,7,0,0,3,4,1,0,0,2,0,0
pgzks6,3,7,6,0,9,2,3,1,1,0,0,0,0,0,0,0,0,0
pgz0f9,3,5,6,1,3,0,4,0,0,5,0,0,0,1,1,0,0,0
pgyw8n,6,5,16,0,8,0,10,8,0,7,6,0,0,0,0,0,1,0
pgxyza,16,11,24,6,27,0,2,0,0,0,0,0,0,0,0,2,1,0
pgxgrg,15,2,10,0,2,0,7,0,0,0,0,1,2,0,0,0,0,0
pgx0oh,44,18,11,10,15,0,4,6,0,1,0,0,0,0,0,0,0,0
pgx01k,9,4,5,0,7,5,2,0,1,0,1,0,0,0,0,0,0,0
pgwzob,28,26,10,3,14,0,7,0,1,0,0,0,0,0,0,1,0,0
pgvwnt,2,5,7,4,16,0,1,0,0,5,0,1,0,0,0,0,0,0
pgvvyj,26,63,18,0,29,0,32,6,3,13,6,1,0,0,0,0,2,0
ph9qjf,8,4,9,0,3,0,10,0,2,0,0,2,0,0,0,0,0,0
ph9m9h,18,8,12,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0
ph9m6f,2,4,5,0,14,0,2,0,0,0,0,0,0,0,3,0,0,0
ph9j8k,5,11,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
ph9iiv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ph96mv,10,8,7,0,2,0,4,2,1,1,0,2,0,0,0,0,0,0
ph956g,5,4,2,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0
ph8s9y,1,5,4,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0
ph7wwf,6,7,9,0,3,0,1,1,1,0,1,2,0,0,0,0,0,0
ph7mvr,6,5,12,1,33,3,2,0,0,0,0,1,0,0,0,0,0,0
ph7gy2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ph6x31,11,6,14,0,8,0,7,0,1,0,0,0,0,0,3,6,0,0
ph6jc4,16,20,10,9,3,0,2,0,0,0,0,0,2,0,2,0,0,0
ph5c27,9,4,4,2,9,0,6,0,1,0,0,0,0,0,0,0,0,0
ph5bp1,15,3,5,0,8,0,4,1,0,2,0,0,1,0,0,0,0,0
ph56n5,6,2,12,0,4,0,7,5,2,0,1,0,0,0,0,0,0,0
ph5359,46,37,22,19,14,1,5,3,1,1,1,1,1,0,0,0,0,0
ph51dh,13,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ph4rpg,8,6,4,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
ph4pvl,9,10,7,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0
ph4mpl,13,24,19,1,17,0,13,0,0,0,0,0,1,0,4,2,0,0
ph4hxu,6,10,11,1,18,1,3,0,2,1,0,1,0,0,0,0,0,0
ph40aw,4,13,9,0,12,0,2,0,1,4,0,0,0,0,0,0,2,0
phfy7z,14,4,4,5,3,0,2,0,0,0,0,0,0,0,1,0,0,0
phfuff,18,18,11,10,11,1,13,1,0,1,0,4,1,0,0,1,0,0
phfqsu,20,1,6,0,2,0,5,0,0,0,1,0,0,0,6,0,0,0
phfip1,7,6,6,1,16,0,3,0,0,0,0,0,0,0,0,0,0,0
phemzp,11,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
phett1,1,0,3,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0
pheh4b,11,12,18,5,8,5,16,0,4,1,1,0,0,0,2,0,0,0
phe0vd,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
phe0e3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phdlpt,12,9,14,0,16,0,6,0,3,2,0,0,0,0,0,1,1,0
phcyl0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
phcbti,10,19,22,0,8,0,7,8,1,2,5,2,0,0,0,2,0,0
phcba9,8,2,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0
phcb7v,2,9,16,2,15,6,6,0,5,0,1,0,0,0,1,0,0,0
phc8pj,8,3,9,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0
phbc8y,23,38,5,14,10,0,18,0,0,0,0,0,1,0,0,1,0,0
phbk9z,16,8,19,12,13,0,5,0,4,0,0,3,1,0,0,0,0,0
phbsnu,4,10,12,0,27,1,3,0,0,0,0,0,2,0,0,0,0,0
phbrhg,10,16,4,10,10,0,5,0,0,0,0,0,0,0,0,0,0,0
pha85q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pha2mu,5,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
phi87j,17,24,23,1,18,0,11,3,1,0,0,1,0,0,4,1,2,0
phi26m,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
phi09i,21,8,9,5,12,0,2,0,1,0,0,0,0,0,0,1,0,0
phgjfo,0,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
phoxn5,11,5,3,0,10,0,0,4,3,0,0,0,0,0,1,0,0,0
phndaz,4,2,8,2,10,1,0,3,0,0,0,1,0,0,0,4,0,0
phmer2,1,0,1,2,10,0,0,0,0,1,5,0,0,0,0,0,1,0
phm2q7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phlwce,2,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
phll6j,0,5,11,0,8,0,3,6,1,2,3,0,2,0,0,0,1,0
phl5iu,3,16,8,5,0,0,1,1,2,1,0,0,0,0,0,0,0,0
phkzhl,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phkqrd,4,4,2,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0
phkbyb,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phk9vd,2,5,5,3,4,2,3,0,0,0,0,0,0,0,1,0,0,0
phjuit,4,2,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
phjr8q,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
phjmnw,10,39,15,0,9,0,7,0,2,1,0,0,0,2,0,1,1,0
phjd9s,14,4,6,0,19,0,2,0,0,2,0,1,1,1,0,0,0,0
phj882,6,4,7,0,5,1,3,2,0,0,0,0,0,0,1,0,1,0
phj23q,13,4,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
phixw3,4,4,6,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
phvmk2,6,17,5,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0
phvjrn,10,8,14,1,10,0,1,0,0,0,0,3,0,0,0,1,0,0
phvhy6,11,2,9,0,13,0,3,0,1,0,0,1,1,0,0,0,0,0
phvh6v,20,40,68,0,1,42,34,0,1,0,0,0,0,0,0,38,0,0
phveq4,7,10,5,0,1,0,10,0,2,0,0,0,0,0,0,1,0,0
phv9nl,11,18,24,2,24,0,15,0,2,2,0,1,0,0,1,2,0,0
phuw0q,4,9,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0
phu04e,37,12,10,5,5,0,1,0,0,0,0,0,1,0,0,4,0,0
pht2cy,29,23,20,9,11,0,2,0,1,0,0,0,0,0,0,0,0,0
phskd0,1,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
phrzn0,4,2,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0
phrytc,17,27,14,0,16,6,6,4,0,0,5,0,0,0,0,0,5,0
phryj4,8,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
phrrx1,17,42,24,0,28,1,21,6,1,3,6,1,0,0,1,1,5,0
phrqrf,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phqusw,5,9,3,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0
phqhse,30,15,13,0,8,1,9,2,0,2,5,1,1,1,1,4,7,0
phq8be,3,18,9,3,3,1,2,0,2,0,4,0,0,0,1,0,0,0
pi0vzd,10,1,3,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0
pi0zht,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pi0os6,12,7,7,6,20,0,14,0,2,0,0,0,1,0,0,0,0,0
pi0hrx,12,1,4,6,7,1,1,0,0,2,0,0,0,0,0,0,0,0
pi01bm,13,4,17,0,29,0,5,0,0,0,0,1,2,0,0,0,0,0
phzb05,22,9,45,1,33,1,4,0,6,0,0,2,2,0,0,0,1,0
phz9jm,3,8,21,0,6,0,8,0,0,3,0,0,1,0,0,0,0,0
phz31o,5,16,6,10,6,0,4,0,1,0,0,0,0,0,0,0,1,0
phyrmq,5,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
phy9n7,4,8,4,0,5,0,1,0,0,1,0,0,0,1,0,1,0,0
phxuht,2,2,3,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0
phxp64,6,0,2,0,3,0,1,1,0,2,0,0,0,0,1,0,1,0
phxolq,3,4,5,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0
phx7yg,25,13,34,0,32,1,21,1,0,3,0,0,0,0,0,7,0,0
phwy8l,14,38,15,2,18,0,4,1,3,1,0,0,0,0,0,0,0,0
phwjcl,5,5,7,0,1,0,5,2,0,4,1,0,0,0,2,0,0,0
phwdcs,6,15,6,8,5,0,2,2,0,1,0,0,0,0,0,0,0,0
phw924,26,105,87,1,42,0,6,8,0,4,1,5,0,0,0,1,13,0
pi3q7p,32,4,20,2,9,0,8,2,1,0,0,0,6,0,1,3,0,0
pi3h0o,7,5,11,2,6,0,6,0,0,0,0,1,0,0,1,0,0,0
pi320x,43,63,55,3,42,1,55,10,6,32,5,8,0,0,1,0,3,0
pi30j3,1,2,11,0,22,0,5,0,1,1,1,0,2,0,0,0,0,0
pi301g,7,12,7,1,11,0,3,0,0,3,1,2,0,0,2,0,0,0
pi2xfg,11,10,19,3,28,0,6,0,1,0,0,1,0,0,2,0,0,0
pi2pky,26,13,17,0,7,0,5,7,2,0,8,2,0,0,0,0,3,0
pi2pj4,7,9,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
pi2mhw,11,4,7,0,4,0,4,0,2,4,0,0,0,0,0,0,0,0
pi2f4n,4,4,8,3,9,0,6,0,0,0,0,0,0,0,0,0,1,0
pi2612,5,6,3,4,5,0,2,0,1,0,1,0,0,0,0,0,0,0
phzg9z,36,15,31,0,14,1,18,4,3,1,0,3,0,1,0,1,0,0
pia5gw,7,5,8,4,6,4,3,0,0,0,1,0,0,0,1,3,0,0
pi9w5u,17,16,8,4,3,0,5,0,0,1,0,0,0,0,0,0,0,0
pi9mr3,5,5,3,0,4,1,5,0,0,3,0,3,0,0,1,0,0,0
pi8xkj,15,1,7,0,7,0,9,11,4,2,7,0,0,0,0,1,0,0
pi8fa8,10,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
pi8eg1,3,10,3,0,4,0,0,2,1,0,4,0,0,0,0,0,0,0
pi85iu,3,5,4,0,0,4,8,0,0,0,1,0,0,0,0,0,0,0
pi84sm,2,2,2,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0
pi7z32,20,11,11,0,24,1,5,0,1,0,1,0,0,0,0,2,0,0
pi7y5h,3,3,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
pi6ykk,17,5,5,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0
pi6i98,10,11,30,4,5,0,10,0,2,0,0,0,0,0,0,6,0,0
pi575s,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pi4xb1,14,2,2,0,6,0,2,0,1,7,1,4,0,0,0,0,0,0
pi4qmn,33,50,18,26,17,0,4,0,1,0,0,1,0,0,0,0,1,0
pi3vkb,11,13,15,6,9,0,4,0,0,0,0,0,0,0,0,0,0,0
pih7p7,6,5,3,4,4,2,2,0,0,0,2,0,0,0,0,0,0,0
pih3gm,4,1,2,3,2,0,3,0,0,0,0,0,0,0,0,1,0,0
pih21l,9,18,17,1,30,1,11,0,1,6,2,1,0,0,0,0,1,0
pigwb0,5,9,16,1,28,1,10,0,1,6,2,1,0,0,0,0,1,0
pigu68,14,37,25,7,18,4,16,2,4,3,2,2,0,0,0,3,1,0
pigtb8,8,10,9,0,5,0,8,0,0,2,0,0,0,0,0,0,2,0
pigszt,18,6,8,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0
pigo3p,8,4,6,0,7,0,0,2,1,0,0,0,0,0,1,0,1,0
pig8vk,14,16,4,4,3,0,3,0,0,0,0,0,0,0,1,0,0,0
pife5b,13,9,23,0,31,1,10,1,1,2,0,5,1,0,0,0,0,0
pifcrl,55,60,21,31,35,1,12,1,3,0,3,1,0,0,0,0,0,0
pif8p6,34,0,20,1,10,11,0,0,0,0,0,1,1,0,0,0,0,0
pie5rd,19,1,5,0,9,0,1,2,0,5,0,2,0,0,0,0,0,0
pidcha,1,6,7,0,7,0,2,0,1,4,0,2,0,0,0,0,0,0
pid9nx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picnhc,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
picjte,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picewv,1,3,5,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0
pic6bv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinqyw,12,5,18,2,5,0,6,0,1,1,0,0,0,0,0,0,0,0
pimgym,15,6,3,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0
pilvek,3,2,3,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0
pilgml,6,5,15,0,16,0,7,0,1,1,0,1,0,1,0,0,0,0
piksi4,1,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
pikplt,7,11,11,11,9,0,0,7,3,0,0,0,0,0,1,0,0,2
pikghp,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pik4jt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pijzer,13,10,13,6,20,0,1,1,1,3,0,0,0,0,0,0,0,0
pijq1w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pij910,31,10,22,0,32,0,4,9,1,4,3,1,1,0,1,0,0,0
piitvc,27,10,3,6,2,0,9,0,0,0,0,0,1,0,0,0,0,0
pihhe4,3,0,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0
pihd97,3,4,7,0,1,0,11,0,3,0,0,0,0,0,0,2,0,0
pipdce,5,6,7,1,6,0,4,1,0,0,0,0,0,0,1,0,0,0
pip5fx,17,5,5,4,6,0,3,1,0,0,0,0,0,0,0,0,0,0
pixn1j,41,11,19,1,15,0,6,1,2,0,0,0,2,0,0,1,0,0
pixk9o,5,14,8,5,17,0,1,0,0,0,1,0,0,0,0,0,0,0
pix4yz,8,4,9,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0
piwnbz,9,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
piwmeg,32,23,17,1,7,0,5,0,3,0,0,0,0,0,0,0,0,0
piw705,13,12,5,11,9,0,4,0,1,2,4,0,1,0,0,0,0,0
piusfv,10,7,15,0,5,0,6,1,0,0,0,0,2,0,0,2,0,0
piuel3,41,33,28,23,28,0,13,4,1,2,0,0,0,0,0,0,0,0
pitcka,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pit54c,8,13,21,4,22,0,5,0,5,4,0,1,0,0,0,0,0,0
pisytb,14,4,17,0,3,2,7,0,0,0,0,0,0,0,1,4,0,0
pirre1,13,2,3,0,0,0,6,3,0,1,3,0,0,0,0,0,1,0
piqpsc,29,31,24,35,24,1,31,4,4,0,2,0,1,0,0,1,5,0
piptc0,13,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
pj41ko,37,17,14,3,8,4,11,7,2,0,6,1,1,0,1,2,0,0
pj3tt2,18,7,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
pj323r,7,8,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
pj2402,8,17,1,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0
pj1qxo,16,8,15,2,27,1,9,0,2,6,2,0,0,0,0,0,1,0
pj1f1d,16,13,7,14,12,1,10,1,5,0,0,0,0,0,2,0,0,8
pj10ua,5,19,3,1,3,0,5,0,1,0,0,0,1,0,0,1,0,0
pj0g9g,5,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
pj0672,10,1,8,0,0,1,4,7,0,0,5,0,0,0,0,0,0,0
pizjze,9,17,8,6,3,3,8,1,0,0,4,0,0,0,0,2,0,0
pizhlo,6,3,6,2,4,2,0,0,2,2,0,0,0,0,1,0,0,0
pjaqwp,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
pj9tki,22,14,17,1,6,0,10,5,2,0,1,0,0,0,0,4,0,0
pj8l5f,9,2,6,0,23,0,2,2,1,1,0,0,4,0,0,0,0,0
pj8km8,4,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
pj78j7,10,10,18,3,18,0,9,1,0,1,3,2,0,0,0,0,2,0
pj757k,8,12,18,0,18,2,5,5,1,1,0,0,0,0,0,0,0,0
pj61m0,6,8,16,0,5,0,7,1,5,3,0,4,0,0,0,0,2,0
pj5vu5,11,13,9,1,4,1,3,0,0,0,6,0,0,0,0,4,0,0
pj5vm0,2,11,7,1,12,0,0,0,0,1,0,1,0,0,0,0,0,0
pj5ve7,7,14,15,9,24,0,5,0,1,0,0,0,0,0,1,0,0,0
pj5hio,4,4,5,2,11,0,2,0,0,4,4,0,1,0,0,0,0,0
pj5h5c,5,5,4,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0
pj4ycn,12,28,12,1,20,2,13,7,0,1,8,1,0,0,1,0,3,0
pj4yii,8,2,10,0,11,0,5,0,1,1,0,0,0,0,0,0,2,0
pj4wt9,3,6,6,0,3,0,0,0,2,1,2,2,0,0,0,0,0,0
pj4vyk,13,8,10,1,26,0,1,0,1,0,0,0,1,0,0,0,1,0
pj4rlg,10,15,26,0,24,1,2,3,0,1,2,0,0,0,0,7,5,0
pj2cnx,21,27,10,18,17,0,7,0,2,1,0,1,1,0,0,0,0,0
pjczi4,32,10,8,0,2,6,9,0,0,0,0,6,1,1,6,0,0,0
pjcvh0,9,9,11,5,24,1,4,0,4,1,0,0,0,0,0,0,0,0
pjcn11,11,7,4,0,1,4,3,0,1,0,1,0,0,0,1,0,0,0
pjbrj2,44,11,9,0,6,0,13,1,1,10,0,9,2,0,0,0,1,0
pjbeof,6,11,3,7,7,3,2,1,2,2,3,1,0,0,0,0,0,0
pjb6jh,4,4,10,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
