id,FAC,DATE,CARDINAL,GPE,ORG,PERSON,TIME,WORK_OF_ART,ORDINAL,LOC,NORP,PRODUCT,MONEY,LAW,EVENT,PERCENT,QUANTITY,LANGUAGE
pdt39n,4,13,8,5,7,69,1,1,0,2,0,2,3,0,0,0,1,0
pdtckh,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0
pdqisx,0,6,2,2,2,9,1,1,1,0,0,0,0,0,0,0,0,0
pdu5sn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdvcgk,0,9,0,2,15,4,0,0,0,0,0,0,1,0,0,0,0,0
pdvf45,0,18,11,15,21,17,0,0,0,3,2,0,0,0,1,7,0,0
pdv2xe,1,10,4,11,6,10,0,0,0,3,6,0,1,0,0,0,2,0
pdvl6f,0,5,6,11,6,3,0,0,0,0,1,2,0,0,1,4,0,0
pdx8f1,2,8,4,0,4,2,4,0,0,3,0,0,0,0,0,2,0,0
pdxqll,1,19,6,17,18,17,1,2,1,1,35,0,3,0,0,3,1,0
pdxpoa,0,29,17,50,45,15,1,0,0,1,21,1,1,0,0,0,2,0
pdyqqe,1,4,6,6,3,3,0,0,0,0,0,0,0,0,0,5,0,0
pdyjau,0,5,1,10,20,8,0,0,1,0,1,0,0,0,0,0,0,0
pdv1cl,0,9,0,5,0,7,0,0,1,1,2,0,0,0,0,0,0,0
pdz36s,3,13,17,64,17,39,4,0,3,7,0,0,1,0,11,2,20,0
pdwidj,0,9,2,19,25,12,0,0,1,5,0,1,0,0,0,0,5,1
pdz8en,0,6,3,7,9,1,2,0,3,3,4,2,0,0,0,0,1,0
pdz8mu,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pdqpl3,1,11,10,14,16,6,0,0,22,3,1,3,1,0,0,0,0,0
pdz7au,2,2,5,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0
pe40ep,2,12,18,45,13,27,4,0,3,5,0,0,2,0,9,0,11,0
pe1b60,0,4,0,2,5,14,0,1,0,0,0,0,0,0,0,0,0,0
pe3r2n,0,12,3,4,26,14,1,0,0,0,1,0,3,0,0,0,0,0
pdzu1f,2,16,5,6,26,32,2,3,1,2,1,0,0,0,0,0,0,0
pe010y,0,4,9,18,4,1,1,0,0,0,0,0,0,0,0,0,0,0
pe4hmv,1,5,1,8,8,4,0,0,0,6,6,0,0,0,0,0,0,0
pe5nal,1,16,7,14,9,30,5,0,3,0,13,0,0,0,0,0,0,0
pe0sc3,0,1,6,2,1,2,2,0,1,0,1,0,0,0,0,0,2,0
pe5l4u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pe3m9a,0,9,6,1,18,6,0,0,1,0,0,0,0,0,0,0,0,0
pe3xzm,0,4,7,10,8,7,0,0,0,1,4,0,0,0,0,0,2,0
pe0mgy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pe5jrv,0,3,3,10,2,2,2,0,1,0,0,0,0,0,0,0,2,0
pdypo0,0,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
pe0yj8,1,7,0,14,6,11,0,1,2,0,4,0,0,0,0,0,0,0
pe83ox,1,7,12,13,24,7,1,1,5,0,0,0,0,0,0,0,0,0
pe9loa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pe8bs3,0,5,0,5,1,5,0,0,0,0,0,0,0,0,1,0,0,0
pec7zz,0,14,12,7,8,1,0,0,2,0,3,0,1,0,0,1,0,0
peaosw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peboie,5,22,14,12,13,2,2,0,1,11,0,0,0,0,1,4,9,0
pedv3i,0,6,3,6,7,10,0,1,1,0,4,0,0,0,0,0,1,0
pec99c,0,5,10,16,32,9,0,0,0,1,4,1,0,0,0,0,0,0
pefpuy,2,19,9,43,30,8,0,0,0,2,4,2,1,0,0,3,0,0
pef6n0,0,6,2,4,5,7,0,2,0,0,7,0,0,0,0,0,0,0
pefrhf,2,43,20,33,27,47,2,3,0,0,8,1,2,0,0,0,0,0
pe9ico,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pefkuu,0,13,12,13,3,7,1,0,0,5,6,1,0,0,0,2,0,0
peeznj,1,4,2,4,3,2,0,0,0,0,0,0,0,0,0,2,0,0
peca9i,0,3,10,44,14,9,1,2,2,1,19,0,0,0,0,0,0,0
pee6ew,0,32,21,35,39,11,2,1,2,0,0,0,0,0,0,0,0,0
pegc61,2,14,7,22,12,17,1,0,0,0,1,0,0,0,0,0,0,0
peioej,0,3,2,3,3,8,0,0,2,0,1,0,0,0,0,0,0,0
pej4ct,0,8,1,2,15,14,0,0,0,0,0,2,0,0,0,0,1,0
pejk0y,0,10,1,7,5,17,0,0,1,1,1,0,0,0,0,0,0,0
pej5xf,0,13,3,10,12,1,10,0,0,0,4,0,2,0,0,2,0,0
pehien,0,5,0,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0
pehoak,4,27,19,18,11,12,5,0,2,8,1,1,0,0,0,5,12,0
pej0q2,0,4,9,15,14,6,2,0,0,0,1,1,0,0,0,2,0,0
pejnsb,0,4,9,12,23,17,0,0,1,0,2,2,0,0,0,0,0,0
pei26e,0,1,5,3,3,1,0,0,4,0,1,1,0,0,0,0,0,0
pelhjl,0,21,11,22,4,12,0,0,0,0,4,0,0,0,0,0,2,0
peizfp,1,14,1,25,9,18,2,0,1,0,21,0,0,0,0,0,0,0
pemh5m,0,8,3,34,14,22,0,0,2,0,4,1,0,0,0,0,0,0
pelkps,0,10,2,3,11,7,0,0,4,0,1,1,0,0,0,4,0,0
peme10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pemmmh,0,16,7,1,23,28,0,5,0,1,14,2,1,0,1,0,0,0
pec7cx,0,13,5,27,13,4,3,0,0,1,6,0,0,0,0,0,0,0
peqndd,0,25,19,41,26,17,4,0,1,0,14,1,0,0,0,0,0,0
penzv7,0,6,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0
peni37,0,30,2,7,17,8,0,0,0,2,3,1,4,0,0,7,0,0
peo3th,0,14,2,11,7,37,0,0,0,0,0,2,0,0,1,0,0,0
per7pw,0,25,21,2,14,3,0,0,0,0,13,0,0,0,0,10,0,0
penywm,0,14,8,31,21,3,0,0,0,2,4,2,1,0,0,3,0,0
pepmqd,0,2,0,4,3,9,1,0,0,2,0,0,0,0,2,0,0,0
pet2wd,0,12,1,5,4,6,0,0,0,0,0,0,1,0,0,0,0,0
peqcqs,9,7,8,9,5,6,7,0,0,8,1,1,0,0,0,0,0,0
peny4d,0,10,3,5,23,26,1,0,0,0,0,0,0,0,0,0,3,0
pesd8z,0,10,3,4,18,9,0,0,0,0,2,0,0,0,0,0,0,0
peonw3,0,4,0,2,3,9,0,0,0,0,0,1,0,0,0,0,0,0
pendy3,5,3,1,7,4,1,4,0,0,1,0,1,0,0,0,0,2,0
peoma6,1,13,2,3,12,7,5,0,0,0,1,0,0,0,0,0,0,1
pet6sc,0,9,7,6,14,12,0,0,2,0,0,0,0,0,0,0,0,0
peskf0,0,23,17,39,25,18,4,0,0,1,11,1,0,0,0,0,2,0
peloyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pepprj,1,25,15,17,18,29,2,0,0,1,4,0,0,0,0,0,1,0
petsua,0,5,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0
petiha,0,9,2,15,8,3,0,1,2,1,6,3,0,1,0,0,0,0
peucrz,0,4,0,9,6,2,0,0,0,1,2,0,0,0,0,0,0,0
petnb2,2,20,11,19,2,12,4,0,4,3,0,0,0,0,0,0,1,0
pevgkx,0,7,2,6,7,0,4,0,0,0,0,0,0,0,0,0,0,0
peyxpe,0,10,1,3,6,1,1,0,1,1,0,0,0,0,0,0,1,0
pezpde,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0
peyt6f,1,11,8,11,13,4,0,0,4,0,0,1,0,0,0,1,0,0
pf19yj,0,2,0,3,9,2,1,0,1,0,0,1,0,0,0,0,0,0
pf1z1d,0,8,3,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0
pex4kk,0,31,5,1,69,16,0,0,4,0,0,2,2,0,0,7,0,0
pf2bu6,0,12,4,10,4,4,0,0,0,0,1,2,0,0,0,7,2,0
pf2zlr,0,2,6,10,15,5,1,0,0,0,8,0,0,0,1,0,0,0
peyds3,0,4,0,6,3,7,0,0,0,0,9,0,0,0,0,0,0,0
pf2hfx,1,11,12,7,9,9,5,0,2,1,4,0,2,0,0,0,0,0
pezmmh,0,10,3,15,6,5,0,0,1,0,4,0,0,0,0,0,0,0
pf16q9,2,4,5,7,6,2,1,0,0,1,0,0,0,0,1,0,4,0
pexyj6,0,7,1,6,4,6,0,0,0,0,0,0,1,0,0,0,0,0
pexewf,0,11,3,15,41,32,0,2,1,0,7,0,0,0,0,0,0,0
pf2y2d,0,14,14,31,24,5,0,0,1,0,22,1,0,0,3,1,0,0
pf3eyf,0,5,3,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0
pf411h,0,52,47,40,66,48,18,2,2,0,4,0,11,0,0,8,0,0
pf6kku,1,22,2,14,14,34,1,1,1,0,11,0,2,0,0,0,0,0
pf5qdq,0,5,0,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0
pf61fj,0,5,3,1,2,4,1,1,1,0,0,0,2,0,0,0,3,0
pf6k3k,0,3,1,8,2,1,0,0,1,1,0,0,0,0,0,0,1,0
pf6ap9,0,1,0,3,5,3,0,0,0,0,1,1,0,0,0,0,0,0
pf4thd,0,6,2,6,17,10,1,1,0,0,0,0,0,0,1,0,0,0
pf8pet,0,11,5,7,22,17,0,2,3,1,16,0,0,0,3,0,1,0
pf777b,1,19,2,3,9,4,0,0,1,3,0,0,2,0,0,4,0,0
pf3q72,0,1,2,10,4,1,0,0,0,0,3,0,0,0,0,0,0,0
pf6oxx,0,1,0,11,15,8,0,0,0,0,0,0,6,0,0,0,0,0
pf7ysu,2,10,1,9,7,9,0,0,1,1,0,0,0,0,0,0,5,0
pf79hc,0,5,6,6,17,9,0,0,3,0,1,2,0,0,0,1,0,0
pf8eqb,0,10,2,11,33,0,0,1,1,1,4,3,1,0,0,2,0,0
pf6s4h,0,8,8,11,15,12,0,0,2,0,7,7,0,0,0,2,1,1
pf9ew1,0,15,8,16,20,19,0,0,1,0,12,0,0,0,0,10,2,0
pf8zyv,1,9,5,1,10,8,1,0,1,0,0,0,0,0,0,0,0,0
pf8c09,0,7,2,5,7,6,0,0,0,0,0,0,0,0,0,0,1,0
pf6ifu,0,8,8,5,7,2,0,0,0,1,0,1,0,0,0,0,1,0
pf5mh1,1,4,3,4,4,4,3,0,0,0,0,1,1,0,0,0,0,0
pf6gv5,0,8,10,1,14,2,0,0,1,1,1,0,0,0,0,1,0,0
pfcmgz,0,12,3,6,3,5,0,0,0,0,0,2,0,0,0,3,0,0
pff5pe,0,8,5,1,16,2,2,0,1,0,1,0,13,0,0,1,0,0
pfac4z,2,25,9,11,27,16,0,0,0,2,6,2,0,0,0,1,0,0
pfdscd,0,2,0,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0
pffg8k,0,17,14,7,23,7,2,0,7,0,12,2,1,0,0,4,0,0
pfbxvc,0,7,3,11,8,13,1,0,0,0,0,1,2,0,0,0,0,0
pfasq0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
pfamoc,0,30,32,20,23,13,3,0,2,2,1,0,0,0,0,3,0,0
pfczyv,0,16,11,7,5,24,0,1,1,0,2,0,0,0,0,0,0,0
pfcfiz,0,12,0,10,15,10,1,0,2,0,1,0,0,1,0,0,0,0
pffvfv,0,8,3,4,16,15,1,0,0,1,0,1,2,0,0,0,0,0
pfdhtb,2,5,0,7,2,6,0,0,1,0,0,0,0,0,0,0,0,0
pfc1p9,1,43,12,12,11,66,4,2,8,0,0,0,1,0,0,0,0,0
pfgfua,0,7,3,7,12,4,0,1,1,0,5,0,0,0,0,0,0,0
pfh3zo,0,7,3,17,5,8,5,1,0,0,0,0,2,0,0,0,1,0
pfd7uq,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pfbyom,1,4,1,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0
pfa52z,1,12,29,37,44,8,3,0,3,0,41,0,0,0,0,0,0,0
pfa9va,0,12,3,16,19,11,4,0,3,0,8,0,1,0,0,0,0,0
pfa2qj,0,20,8,11,24,30,2,7,2,0,6,0,0,0,1,0,1,0
pfhk3v,1,17,14,26,7,9,0,1,1,1,8,1,0,0,0,1,0,0
pfirgr,0,10,4,9,15,27,0,0,0,0,2,0,0,1,0,1,1,0
pfi0sl,0,4,3,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0
pfgbik,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pfiwwx,1,18,3,9,6,8,0,1,1,1,7,3,3,2,0,0,0,0
pfknw1,0,16,7,9,9,11,1,0,2,0,0,2,0,0,1,0,0,0
pfk2fm,0,7,2,8,10,5,0,0,0,1,0,1,0,0,0,5,0,0
pfnst4,2,24,11,27,14,13,4,0,1,2,6,0,1,2,0,2,3,0
pfqapq,0,9,3,18,5,13,0,0,3,0,0,1,1,0,1,0,0,0
pfkmho,0,3,4,3,7,0,0,1,1,3,1,0,0,0,0,2,0,0
pflud3,0,7,2,44,31,20,1,1,0,0,15,1,2,0,0,0,2,0
pfr613,0,4,5,6,7,1,0,0,0,0,0,0,0,0,1,0,0,0
pfo6nu,0,8,6,2,19,4,0,0,0,0,0,0,3,0,1,0,0,0
pfk84k,0,11,11,17,13,4,0,1,0,4,6,0,0,0,0,1,1,0
pfm4n4,2,19,12,4,8,28,1,2,3,0,0,0,1,0,0,0,0,0
pfn89i,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pfp6ek,0,8,3,8,4,10,4,0,0,4,2,1,8,0,0,0,0,1
pfo17f,3,9,0,14,14,16,0,1,0,0,3,0,0,0,0,0,0,0
pfpz63,0,10,1,7,14,5,0,0,1,0,0,0,1,0,0,0,0,0
pfluzy,0,0,2,1,9,0,2,0,0,0,0,1,0,0,0,0,1,0
pfs1rm,0,5,2,1,9,10,0,3,0,0,0,0,0,0,0,0,0,0
pfuljp,0,10,5,6,9,26,0,0,0,0,0,0,0,0,0,0,0,0
pfx4zg,0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
pfwsns,0,8,9,6,6,2,2,0,0,0,0,0,0,0,0,1,0,0
pftd6r,0,8,6,9,9,5,1,0,1,1,0,0,0,0,0,0,0,0
pfwj9q,0,21,35,32,44,7,2,0,0,0,4,0,2,0,0,2,0,0
pfvl6y,0,1,2,3,10,1,0,0,0,0,0,1,1,0,0,0,0,0
pfr8zc,0,16,8,2,5,5,0,0,0,3,0,0,7,0,1,1,0,0
pfxyka,0,8,1,0,4,6,0,1,0,0,0,0,1,0,0,0,0,0
pfu9gf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pftq75,0,0,0,8,5,3,0,0,2,2,0,0,1,0,2,0,0,0
pfrv97,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
pftwyo,0,5,1,10,13,0,0,0,1,0,0,1,0,0,0,0,0,0
pfvjgj,0,2,8,0,19,2,0,0,0,0,1,0,0,0,0,0,0,0
pfttvj,0,5,6,38,18,4,0,0,0,5,11,0,1,0,0,0,0,0
pfrd9t,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pfw57n,0,8,5,1,24,13,2,0,1,0,4,0,0,0,0,0,0,0
pfw1sn,0,4,2,4,3,6,1,0,2,0,1,0,0,0,0,0,0,0
pfy6mu,5,6,2,3,10,5,4,0,2,0,0,0,0,0,0,0,0,0
pfursf,0,6,5,4,8,2,0,0,1,1,1,0,0,0,0,0,0,0
pfr8tx,0,2,0,6,9,5,0,0,2,0,1,1,0,0,0,1,2,0
pfw23r,0,9,11,2,24,2,0,1,2,0,2,1,0,0,1,0,1,0
pg0jv4,0,11,14,1,21,13,0,0,0,0,0,1,0,0,0,0,0,0
pg07xw,0,2,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0
pfyhob,0,3,0,2,4,4,0,0,2,0,0,2,0,0,0,0,0,0
pg08kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pg0x7v,0,9,7,6,6,8,0,0,0,0,2,1,0,0,0,16,0,0
pg2yhy,0,17,6,3,15,5,0,1,2,0,0,0,0,0,0,8,0,0
pg43yk,0,11,7,8,3,1,0,0,0,0,0,1,0,0,0,7,0,0
pfyhyg,3,4,1,5,4,4,3,0,1,0,0,0,0,0,0,0,0,0
pg5248,0,9,1,2,22,8,1,0,0,0,1,0,0,0,0,0,0,0
pg11c4,0,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
pfz5lt,0,9,5,12,16,3,0,0,0,0,4,0,0,0,0,0,0,0
pg455i,0,13,1,25,9,10,0,3,0,0,0,2,1,0,0,0,0,0
pg4s85,0,21,2,0,35,10,0,0,2,1,9,0,2,0,0,2,0,0
pg30mb,1,2,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0
pg2umv,1,8,4,11,20,22,1,0,0,0,1,0,5,0,0,1,0,0
pg26is,0,11,3,4,2,3,0,0,0,0,2,0,0,0,0,0,0,0
pfx8o4,0,17,17,7,12,46,4,0,5,2,0,2,1,0,0,0,1,0
pg3yzq,1,6,5,2,3,3,2,0,0,5,0,0,0,1,0,1,2,0
pg1els,6,3,6,0,2,5,1,0,1,2,0,1,0,0,0,0,0,0
pfysl5,0,4,4,3,8,1,0,1,1,3,1,0,0,0,0,2,0,0
pg2449,1,3,3,5,17,5,2,0,0,0,1,0,0,0,0,0,0,0
pg05l5,0,16,11,18,14,14,0,0,1,0,1,0,0,0,0,1,0,0
pg2zz2,0,8,1,2,12,10,1,0,0,0,2,0,1,0,0,2,0,0
pg6t10,1,10,5,6,7,11,0,0,0,0,2,1,0,0,0,1,1,0
pg5wfd,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
pg6n3s,0,2,2,0,9,8,0,0,0,0,1,0,2,0,0,0,0,0
pg6hhb,0,9,1,2,22,8,1,0,0,0,1,0,0,0,0,0,0,0
pg64bz,0,19,17,15,18,46,1,0,4,2,1,0,0,0,0,0,4,0
pg5a5t,0,3,6,3,11,5,0,0,1,0,1,12,0,0,0,0,6,0
pg60qr,0,9,0,27,12,16,0,0,2,0,4,0,0,0,0,0,0,0
pg9qq7,1,23,20,18,21,15,0,0,0,0,3,0,0,2,2,6,0,0
pgahah,0,5,4,7,6,17,0,0,0,0,2,0,1,1,0,0,0,0
pg9rqa,0,5,2,6,2,4,0,0,0,0,3,1,2,0,0,0,0,0
pg8rdk,3,27,8,12,54,13,2,0,0,9,0,0,0,0,1,2,2,0
pgal6g,1,13,16,45,20,17,15,0,1,9,0,0,1,0,0,0,11,0
pge3zi,3,27,26,56,3,13,14,0,4,8,0,0,0,0,1,0,1,0
pg7ijg,0,8,10,10,20,7,0,0,2,0,1,1,1,1,0,8,0,0
pge8dp,0,1,0,6,17,11,0,1,0,0,0,3,0,0,0,0,0,0
pg8gc4,0,10,14,13,17,9,0,0,1,1,3,0,0,0,0,3,0,0
pg8wum,0,17,2,7,30,15,1,0,2,0,1,1,6,0,0,2,0,0
pg6i0d,0,8,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0
pgfqx1,0,17,2,11,16,15,0,1,0,0,1,6,0,0,0,0,1,0
pgd7t4,0,2,0,12,3,1,0,0,0,0,5,1,0,0,0,0,0,0
pg8nxa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pgb9eq,0,10,4,3,23,11,0,0,2,0,0,0,0,0,0,1,0,0
pghedc,1,11,9,16,16,25,0,1,1,0,2,0,0,2,3,0,4,0
pgfmn3,0,16,9,11,7,3,0,0,0,0,9,0,0,0,0,7,0,0
pgicrc,0,13,3,8,9,0,0,0,0,3,1,3,1,0,0,0,0,0
pgenlz,0,3,5,6,8,13,0,0,0,1,2,2,0,0,1,7,0,0
pgham8,0,31,15,11,18,16,0,0,0,0,5,1,5,0,1,2,0,0
pge59b,0,5,6,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0
pgie2q,8,55,55,63,43,42,32,0,6,10,3,1,1,0,3,0,5,0
pgfx2t,0,4,2,4,3,7,1,0,1,2,0,1,0,0,0,0,0,0
pgk98y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgigb2,2,6,2,14,8,7,0,0,0,1,0,0,0,0,0,0,3,0
pgjeoc,0,4,4,8,2,3,0,0,1,1,0,2,5,0,0,2,13,0
pgfmk8,1,5,8,20,4,0,4,0,0,0,0,0,0,0,0,1,7,0
pgjxsa,3,33,41,73,29,23,20,0,4,7,1,1,0,0,6,1,8,0
pgm3l5,0,5,2,3,2,4,0,5,1,4,0,0,6,0,2,1,0,0
pglkcl,0,6,1,4,5,1,0,0,1,0,1,0,0,0,0,0,0,0
pgm1p9,0,23,2,13,23,36,0,1,3,0,2,0,0,0,0,0,0,0
pglw7c,1,28,12,57,17,10,1,0,1,1,10,0,0,3,1,1,4,0
pgj172,0,20,11,3,7,1,0,0,2,0,0,0,0,0,0,2,0,0
pgfvxs,1,7,5,9,10,4,2,0,0,0,2,1,2,0,0,0,0,0
pghft3,0,7,2,4,12,0,0,0,1,1,4,0,2,0,0,0,0,0
pgjs9v,1,7,7,12,36,30,2,0,1,7,1,2,4,0,0,1,0,0
pgll1r,0,11,5,5,29,5,5,2,2,1,1,1,0,0,0,1,0,0
pgepzt,0,9,11,11,4,8,1,1,0,4,3,1,0,0,0,0,1,0
pgnxa9,0,22,10,9,9,5,0,0,1,0,2,2,0,0,0,1,0,0
pgqw1f,1,9,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
pgp7qt,2,5,2,10,3,2,3,0,0,1,0,0,0,0,0,0,1,0
pgrr4y,0,5,0,11,6,6,0,0,0,0,1,0,1,0,0,0,0,0
pgn2pn,0,19,13,24,13,17,0,1,0,0,1,4,0,0,0,2,0,0
pgrnqo,0,10,3,5,7,17,0,0,2,0,0,0,0,0,0,0,0,0
pgolj0,0,8,5,5,7,5,0,0,1,1,0,0,1,0,0,0,0,0
pgor0d,2,7,1,8,2,5,4,0,0,0,0,0,0,0,0,0,1,0
pgqy5j,4,14,17,6,15,8,0,0,3,0,0,3,1,1,0,0,0,0
pgrm78,4,8,7,5,5,9,2,0,0,0,0,0,0,0,0,0,1,0
pgq8bw,6,25,29,76,17,28,23,0,2,7,3,0,2,0,2,0,6,0
pgohun,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
pgmmja,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pgqzbw,1,23,15,15,14,33,1,0,3,1,0,0,0,0,1,0,3,0
pgqdvq,1,12,3,8,9,43,0,1,8,0,0,0,0,0,0,0,0,0
pgpctx,1,2,5,8,9,1,1,0,1,0,3,1,0,0,0,0,0,0
pgofag,0,6,1,2,8,0,0,0,1,3,0,0,0,0,0,0,1,0
pgpjef,0,9,2,14,8,7,0,0,0,0,0,0,0,0,0,1,0,0
pgqv9l,0,9,1,1,22,25,0,0,0,0,0,3,4,0,0,4,0,0
pgrkjq,2,14,15,9,3,8,4,0,1,4,0,0,1,0,0,0,0,0
pgsyv0,0,10,5,2,12,5,0,0,1,0,0,0,0,1,0,0,0,0
pgtfjs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgsax5,0,10,3,5,8,14,2,1,0,0,1,3,1,0,0,0,0,0
pguzmp,0,6,7,6,15,6,0,0,0,0,1,1,1,0,0,0,0,0
pgs22z,0,2,2,1,12,2,0,0,2,0,0,0,1,0,0,0,0,0
pgr772,0,1,4,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0
ph0xcy,1,28,6,16,13,18,0,0,0,1,0,0,2,0,9,2,1,0
pgvvyj,1,18,32,63,26,29,13,0,3,6,0,0,0,0,2,0,6,0
pgux9y,2,6,7,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0
ph111s,1,21,8,14,23,35,0,0,1,0,3,1,0,0,0,0,0,0
ph1ucv,0,1,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
pgx0oh,0,11,4,18,44,15,1,0,0,6,10,0,0,0,0,0,0,0
pgxgrg,1,10,7,2,15,2,0,2,0,0,0,0,0,0,0,0,0,0
pgvwnt,1,7,1,5,2,16,5,0,0,0,4,0,0,0,0,0,0,0
pgz0f9,0,6,4,5,3,3,5,0,0,0,1,1,0,1,0,0,0,0
pguuy0,0,12,13,5,22,5,3,0,2,0,0,0,0,0,2,0,0,0
ph2052,0,20,7,18,8,15,1,0,3,0,0,0,0,0,0,0,1,0
pgx01k,0,5,2,4,9,7,0,0,1,0,0,0,5,0,0,0,1,0
pguysb,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
pgyw8n,0,16,10,5,6,8,7,0,0,8,0,0,0,0,1,0,6,0
pgwzob,0,10,7,26,28,14,0,0,1,0,3,0,0,0,0,1,0,0
ph0gim,4,22,7,13,18,11,0,1,0,7,0,0,0,0,0,2,3,0
ph4hxu,1,11,3,10,6,18,1,0,2,0,1,0,1,0,0,0,0,0
ph4pvl,0,7,4,10,9,5,0,0,1,0,0,0,0,0,0,0,0,0
ph5bp1,0,5,4,3,15,8,2,1,0,1,0,0,0,0,0,0,0,0
ph4mpl,0,19,13,24,13,17,0,1,0,0,1,4,0,0,0,2,0,0
ph5359,1,22,5,37,46,14,1,1,1,3,19,0,1,0,0,0,1,0
ph5c27,0,4,6,4,9,9,0,0,1,0,2,0,0,0,0,0,0,0
ph7gy2,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0
ph40aw,0,9,2,13,4,12,4,0,1,0,0,0,0,0,2,0,0,0
ph4rpg,0,4,1,6,8,0,0,0,0,2,3,0,0,0,0,0,0,0
ph56n5,0,12,7,2,6,4,0,0,2,5,0,0,0,0,0,0,1,0
ph51dh,0,6,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0
ph7wwf,2,9,1,7,6,3,0,0,1,1,0,0,0,0,0,0,1,0
ph6x31,0,14,7,6,11,8,0,0,1,0,0,3,0,0,0,6,0,0
ph7mvr,1,12,2,5,6,33,0,0,0,0,1,0,3,0,0,0,0,0
ph8s9y,0,4,0,5,1,7,1,0,2,0,0,0,0,0,0,0,0,0
ph96mv,2,7,4,8,10,2,1,0,1,2,0,0,0,0,0,0,0,0
ph9j8k,0,2,1,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0
ph6jc4,0,10,2,20,16,3,0,2,0,0,9,2,0,0,0,0,0,0
ph9m6f,0,5,2,4,2,14,0,0,0,0,0,3,0,0,0,0,0,0
ph34ra,0,6,2,8,1,7,1,0,0,2,1,0,0,0,0,0,0,0
pha85q,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phcba9,0,0,0,2,8,6,0,0,0,0,1,1,0,0,0,0,0,0
phemzp,0,2,0,3,11,0,2,0,1,0,0,0,0,0,0,0,0,0
phcyl0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
phbk9z,3,19,5,8,16,13,0,1,4,0,12,0,0,0,0,0,0,0
phdlpt,0,14,6,9,12,16,2,0,3,0,0,0,0,0,1,1,0,0
phc8pj,0,9,2,3,8,0,0,0,1,0,1,2,1,0,0,0,0,0
phe0e3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pha2mu,0,2,1,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0
